model,role,step,emotion,normalized_freq
gemma3,patient,4,disgust,0.06301382656627998
gemma3,patient,4,joy,0.03952672040366841
gemma3,patient,4,sadness,0.15683393330848838
gemma3,patient,4,fear,0.08270439988548897
gemma3,patient,4,anticipation,0.28352409311538707
gemma3,therapist,5,anger,0.03651968348219145
gemma3,therapist,5,trust,0.2495340928913955
gemma3,therapist,5,surprise,0.1548026306417444
gemma3,therapist,5,disgust,0.07009375067898498
gemma3,therapist,5,joy,0.22874770149020196
gemma3,therapist,5,sadness,0.017358838311553514
gemma3,therapist,5,fear,0.17734083923500402
gemma3,therapist,5,anticipation,0.06560246326892402
gemma3,patient,5,anger,0.023288451061267125
gemma3,patient,5,trust,0.19892685431225296
gemma3,patient,5,surprise,0.1778452978538009
gemma3,patient,5,disgust,0.15516627036574984
gemma3,patient,5,joy,0.13189470524500568
gemma3,patient,5,sadness,0.11929950785007463
gemma3,patient,5,fear,0.05215146368713051
gemma3,patient,5,anticipation,0.14142744962471834
gemma3,therapist,6,anger,0.06679717904713631
gemma3,therapist,6,trust,0.14328210661609533
gemma3,therapist,6,surprise,0.1444534899095507
gemma3,therapist,6,disgust,0.028045658099722693
gemma3,therapist,6,joy,0.057571870750355095
gemma3,therapist,6,sadness,0.25604759948895317
gemma3,therapist,6,fear,0.12370547319681191
gemma3,therapist,6,anticipation,0.1800966228913747
gemma3,patient,6,anger,0.002472854214315713
gemma3,patient,6,trust,0.16443491706259175
gemma3,patient,6,surprise,0.16577923226884375
gemma3,patient,6,disgust,0.03218605290296354
gemma3,patient,6,joy,0.15495630539791436
gemma3,patient,6,sadness,0.20716720022366564
gemma3,patient,6,fear,0.06631905878567732
gemma3,patient,6,anticipation,0.20668437914402782
gemma3,therapist,7,anger,0.13752936662491208
gemma3,therapist,7,trust,0.4602276365995412
gemma3,therapist,7,surprise,0.08865305664848526
gemma3,therapist,7,disgust,0.061725789328292154
gemma3,therapist,7,joy,0.1267101364687613
gemma3,therapist,7,sadness,0.10140324716115402
gemma3,therapist,7,fear,0.01789300408286341
gemma3,therapist,7,anticipation,0.005857763085990471
gemma3,patient,7,anger,0.19809534558070427
gemma3,patient,7,trust,0.1274383949874325
gemma3,patient,7,surprise,0.00850734623018578
gemma3,patient,7,disgust,0.07350315905751036
gemma3,patient,7,joy,0.3013481487626401
gemma3,patient,7,sadness,0.09737927040197009
gemma3,patient,7,fear,0.13346644696247636
gemma3,patient,7,anticipation,0.06026188801708066
gemma3,therapist,8,anger,0.19809534558070427
gemma3,therapist,8,trust,0.1274383949874325
gemma3,therapist,8,surprise,0.00850734623018578
gemma3,therapist,8,disgust,0.07350315905751036
gemma3,therapist,8,joy,0.3013481487626401
gemma3,therapist,8,sadness,0.09737927040197009
gemma3,therapist,8,fear,0.13346644696247636
gemma3,therapist,8,anticipation,0.06026188801708066
gemma3,patient,8,anger,0.0
gemma3,patient,8,trust,0.3333333333333333
gemma3,patient,8,surprise,0.0
gemma3,patient,8,disgust,0.0
gemma3,patient,8,joy,0.3333333333333333
gemma3,patient,8,sadness,0.0
gemma3,patient,8,fear,0.3333333333333333
gemma3,patient,8,anticipation,0.0
gemma3,therapist,9,anger,0.08302094228543153
gemma3,therapist,9,trust,0.2394103628901005
gemma3,therapist,9,surprise,0.14680045147980766
gemma3,therapist,9,disgust,0.04424414667463356
gemma3,therapist,9,joy,0.027753052153842217
gemma3,therapist,9,sadness,0.20162958773260953
gemma3,therapist,9,fear,0.05806956661046876
gemma3,therapist,9,anticipation,0.1990718901731062
gemma3,patient,9,anger,0.04671989877880454
gemma3,patient,9,trust,0.3623943007838566
gemma3,patient,9,surprise,0.05975433800832722
gemma3,patient,9,disgust,0.23772542540258312
gemma3,patient,9,joy,0.06312207392510422
gemma3,patient,9,sadness,0.1831204493289649
gemma3,patient,9,fear,0.02727481496327561
gemma3,patient,9,anticipation,0.019888698809083696
gemma3,therapist,0,anger,0.12447571910841906
gemma3,therapist,0,trust,0.023039654339719242
gemma3,therapist,0,surprise,0.11441965229662408
gemma3,therapist,0,disgust,0.18086793836695678
gemma3,therapist,0,joy,0.09173923866563961
gemma3,therapist,0,sadness,0.19554488758524144
gemma3,therapist,0,fear,0.004924783291353775
gemma3,therapist,0,anticipation,0.26498812634604607
gemma3,patient,0,anger,0.20727931813284647
gemma3,patient,0,trust,0.19260717679684675
gemma3,patient,0,surprise,0.12497064164621938
gemma3,patient,0,disgust,0.1829189837088084
gemma3,patient,0,joy,0.11631409645847283
gemma3,patient,0,sadness,0.05480142289109427
gemma3,patient,0,fear,0.10517774818411316
gemma3,patient,0,anticipation,0.015930612181598778
gemma3,therapist,1,anger,0.08096838191761287
gemma3,therapist,1,trust,0.018320836134810184
gemma3,therapist,1,surprise,0.1013779868939766
gemma3,therapist,1,disgust,0.12678836467293886
gemma3,therapist,1,joy,0.025368359797635718
gemma3,therapist,1,sadness,0.04688445446464052
gemma3,therapist,1,fear,0.10810384916614217
gemma3,therapist,1,anticipation,0.49218776695224314
gemma3,patient,1,anger,0.19972713718207197
gemma3,patient,1,trust,0.018270199254052585
gemma3,patient,1,surprise,0.06328216583844413
gemma3,patient,1,disgust,0.1560804638664167
gemma3,patient,1,joy,0.15290985137971122
gemma3,patient,1,sadness,0.046277965151063714
gemma3,patient,1,fear,0.2198915748507617
gemma3,patient,1,anticipation,0.143560642477478
gemma3,therapist,2,anger,0.09458530577166599
gemma3,therapist,2,trust,0.07857851928547921
gemma3,therapist,2,surprise,0.0869440070423494
gemma3,therapist,2,disgust,0.06354569347843747
gemma3,therapist,2,joy,0.07808488707690417
gemma3,therapist,2,sadness,0.1825895589649988
gemma3,therapist,2,fear,0.058627686400723286
gemma3,therapist,2,anticipation,0.3570443419794417
gemma3,patient,2,anger,0.19006167936810225
gemma3,patient,2,trust,0.01738604378757791
gemma3,patient,2,surprise,0.060219732195636075
gemma3,patient,2,disgust,0.1485272131646333
gemma3,patient,2,joy,0.20186140427997637
gemma3,patient,2,sadness,0.04403842111015449
gemma3,patient,2,fear,0.20925029309829796
gemma3,patient,2,anticipation,0.12865521299562174
gemma3,therapist,3,anger,0.09635811834292968
gemma3,therapist,3,trust,0.016926204591683272
gemma3,therapist,3,surprise,0.1709286047499671
gemma3,therapist,3,disgust,0.09313999948749897
gemma3,therapist,3,joy,0.23225278733860238
gemma3,therapist,3,sadness,0.042003857460819805
gemma3,therapist,3,fear,0.19655710663365297
gemma3,therapist,3,anticipation,0.15183332139484587
gemma3,patient,3,anger,0.0
gemma3,patient,3,trust,0.5
gemma3,patient,3,surprise,0.0
gemma3,patient,3,disgust,0.0
gemma3,patient,3,joy,0.5
gemma3,patient,3,sadness,0.0
gemma3,patient,3,fear,0.0
gemma3,patient,3,anticipation,0.0
gemma3,therapist,4,anger,0.12390232353048955
gemma3,therapist,4,trust,0.1535813592818205
gemma3,therapist,4,surprise,0.2864264124329799
gemma3,therapist,4,disgust,0.05560971381761268
gemma3,therapist,4,joy,0.2677270127962534
gemma3,therapist,4,sadness,0.09135574637720785
gemma3,therapist,4,fear,0.01612008282459237
gemma3,therapist,4,anticipation,0.005277348939043834
gemma3,patient,4,anger,0.08723073148153825
gemma3,patient,4,trust,0.09556748926841094
gemma3,patient,4,surprise,0.08348780838876753
gemma3,patient,4,disgust,0.03974753699934171
gemma3,patient,4,joy,0.22389032666590622
gemma3,patient,4,sadness,0.11084605820954291
gemma3,patient,4,fear,0.1267396375628365
gemma3,patient,4,anticipation,0.23249041142365579
gemma3,therapist,5,anger,0.2527820210951013
gemma3,therapist,5,trust,0.05633219088789288
gemma3,therapist,5,surprise,0.1519826644631814
gemma3,therapist,5,disgust,0.025943191985329392
gemma3,therapist,5,joy,0.026643346129120858
gemma3,therapist,5,sadness,0.10728212096292149
gemma3,therapist,5,fear,0.17031151394625801
gemma3,therapist,5,anticipation,0.20872295053019463
gemma3,patient,5,anger,0.0
gemma3,patient,5,trust,1.0
gemma3,patient,5,surprise,0.0
gemma3,patient,5,disgust,0.0
gemma3,patient,5,joy,0.0
gemma3,patient,5,sadness,0.0
gemma3,patient,5,fear,0.0
gemma3,patient,5,anticipation,0.0
gemma3,therapist,6,anger,0.12090469593822858
gemma3,therapist,6,trust,0.04290648488329769
gemma3,therapist,6,surprise,0.13053842239850505
gemma3,therapist,6,disgust,0.080560512602532
gemma3,therapist,6,joy,0.07958187935069157
gemma3,therapist,6,sadness,0.10672907179819653
gemma3,therapist,6,fear,0.14628113295270842
gemma3,therapist,6,anticipation,0.2924978000758401
gemma3,patient,6,anger,0.09660633904867749
gemma3,patient,6,trust,0.0579591328170793
gemma3,patient,6,surprise,0.20152514826087073
gemma3,patient,6,disgust,0.030100011247740113
gemma3,patient,6,joy,0.16932585480155213
gemma3,patient,6,sadness,0.009850277922570278
gemma3,patient,6,fear,0.03952002890238742
gemma3,patient,6,anticipation,0.3951132069991226
gemma3,therapist,7,anger,0.09787766304418559
gemma3,therapist,7,trust,0.12132286227832485
gemma3,therapist,7,surprise,0.06309309945520943
gemma3,therapist,7,disgust,0.04392935237961457
gemma3,therapist,7,joy,0.3328085533714499
gemma3,therapist,7,sadness,0.04613970174969861
gemma3,therapist,7,fear,0.012734192467032758
gemma3,therapist,7,anticipation,0.2820945752544842
gemma3,patient,7,anger,0.0681510385686102
gemma3,patient,7,trust,0.013882141858915958
gemma3,patient,7,surprise,0.1287797097712711
gemma3,patient,7,disgust,0.11375369990659533
gemma3,patient,7,joy,0.19029432824644676
gemma3,patient,7,sadness,0.17489353335509342
gemma3,patient,7,fear,0.19979285120381965
gemma3,patient,7,anticipation,0.11045269708924747
gemma3,therapist,8,anger,0.04521261623071593
gemma3,therapist,8,trust,0.3589437512340289
gemma3,therapist,8,surprise,0.02721248797101307
gemma3,therapist,8,disgust,0.11833244723323504
gemma3,therapist,8,joy,0.17012080812790972
gemma3,therapist,8,sadness,0.08339416334788152
gemma3,therapist,8,fear,0.01242111617061696
gemma3,therapist,8,anticipation,0.18436260968459886
gemma3,patient,8,anger,0.0031373444737820624
gemma3,patient,8,trust,0.09013128140145385
gemma3,patient,8,surprise,0.02280322642178842
gemma3,patient,8,disgust,0.21783475388267026
gemma3,patient,8,joy,0.05690783305148328
gemma3,patient,8,sadness,0.18286898377491315
gemma3,patient,8,fear,0.05266648984269396
gemma3,patient,8,anticipation,0.37365008715121495
gemma3,therapist,9,anger,0.0
gemma3,therapist,9,trust,0.0
gemma3,therapist,9,surprise,0.0
gemma3,therapist,9,disgust,0.0
gemma3,therapist,9,joy,0.0
gemma3,therapist,9,sadness,0.0
gemma3,therapist,9,fear,0.0
gemma3,therapist,9,anticipation,0.0
gemma3,patient,9,anger,0.1461343547332147
gemma3,patient,9,trust,0.016171104095070287
gemma3,patient,9,surprise,0.0022002471787594567
gemma3,patient,9,disgust,0.126947835920895
gemma3,patient,9,joy,0.07212597083318699
gemma3,patient,9,sadness,0.1372493131091953
gemma3,patient,9,fear,0.16937406793163906
gemma3,patient,9,anticipation,0.32979710619803904
gemma3,therapist,0,anger,0.17245271787112978
gemma3,therapist,0,trust,0.16482299951326346
gemma3,therapist,0,surprise,0.06324351816077034
gemma3,therapist,0,disgust,0.1541656698683468
gemma3,therapist,0,joy,0.03492820863968746
gemma3,therapist,0,sadness,0.1721982819989397
gemma3,therapist,0,fear,0.0870023595242966
gemma3,therapist,0,anticipation,0.1511862444235659
gemma3,patient,0,anger,0.0
gemma3,patient,0,trust,1.0
gemma3,patient,0,surprise,0.0
gemma3,patient,0,disgust,0.0
gemma3,patient,0,joy,0.0
gemma3,patient,0,sadness,0.0
gemma3,patient,0,fear,0.0
gemma3,patient,0,anticipation,0.0
gemma3,therapist,1,anger,0.014075466730146008
gemma3,therapist,1,trust,0.059339696630437075
gemma3,therapist,1,surprise,0.16901628880896635
gemma3,therapist,1,disgust,0.09209796731257255
gemma3,therapist,1,joy,0.1492619537117216
gemma3,therapist,1,sadness,0.04153392648394588
gemma3,therapist,1,fear,0.03887161280096353
gemma3,therapist,1,anticipation,0.4358030875212469
gemma3,patient,1,anger,0.14293981720016483
gemma3,patient,1,trust,0.2121595172543459
gemma3,patient,1,surprise,0.08594113688088612
gemma3,patient,1,disgust,0.12074547808119976
gemma3,patient,1,joy,0.052393441416327964
gemma3,patient,1,sadness,0.12612972065826084
gemma3,patient,1,fear,0.15408878568244486
gemma3,patient,1,anticipation,0.10560210282636968
gemma3,therapist,2,anger,0.1412008408318074
gemma3,therapist,2,trust,0.11730525057679503
gemma3,therapist,2,surprise,0.2631431795340195
gemma3,therapist,2,disgust,0.01544291633992326
gemma3,therapist,2,joy,0.11656833608099884
gemma3,therapist,2,sadness,0.2725772152727967
gemma3,therapist,2,fear,0.005586499492707536
gemma3,therapist,2,anticipation,0.06817576187095171
gemma3,patient,2,anger,0.041530332329059394
gemma3,patient,2,trust,0.05843244334388278
gemma3,patient,2,surprise,0.2364298160593949
gemma3,patient,2,disgust,0.08523340936279478
gemma3,patient,2,joy,0.10473473151302885
gemma3,patient,2,sadness,0.33374754767795306
gemma3,patient,2,fear,0.07863691969436158
gemma3,patient,2,anticipation,0.0612548000195246
gemma3,therapist,3,anger,0.14340769015314445
gemma3,therapist,3,trust,0.1265384465026004
gemma3,therapist,3,surprise,0.0955074978117483
gemma3,therapist,3,disgust,0.14547120576416728
gemma3,therapist,3,joy,0.09213398871716975
gemma3,therapist,3,sadness,0.13233825495133042
gemma3,therapist,3,fear,0.1628441962382875
gemma3,therapist,3,anticipation,0.10175871986155194
gemma3,patient,3,anger,0.07841967727830046
gemma3,patient,3,trust,0.10796856210404177
gemma3,patient,3,surprise,0.098186833268309
gemma3,patient,3,disgust,0.12279734885170682
gemma3,patient,3,joy,0.15742884817049488
gemma3,patient,3,sadness,0.2528962724749474
gemma3,patient,3,fear,0.10470098035029222
gemma3,patient,3,anticipation,0.07760147750190745
gemma3,therapist,4,anger,0.23381593729024155
gemma3,therapist,4,trust,0.09279536639918363
gemma3,therapist,4,surprise,0.03332253460178911
gemma3,therapist,4,disgust,0.18429263585240765
gemma3,therapist,4,joy,0.15672436138886672
gemma3,therapist,4,sadness,0.024660970009735408
gemma3,therapist,4,fear,0.2560465106138228
gemma3,therapist,4,anticipation,0.018341683843953165
gemma3,patient,4,anger,0.10838726815576348
gemma3,patient,4,trust,0.02017151375675278
gemma3,patient,4,surprise,0.250560082221761
gemma3,patient,4,disgust,0.04864626257094887
gemma3,patient,4,joy,0.23420222237679278
gemma3,patient,4,sadness,0.05109394800235388
gemma3,patient,4,fear,0.12843821617242024
gemma3,patient,4,anticipation,0.15850048674320716
gemma3,therapist,5,anger,0.07076258442892576
gemma3,therapist,5,trust,0.07752545935542958
gemma3,therapist,5,surprise,0.2576130526767434
gemma3,therapist,5,disgust,0.1788057760402058
gemma3,therapist,5,joy,0.03396191935079347
gemma3,therapist,5,sadness,0.08991961226791355
gemma3,therapist,5,fear,0.10281266878324605
gemma3,therapist,5,anticipation,0.18859892709674222
gemma3,patient,5,anger,0.17174971217041157
gemma3,patient,5,trust,0.06873117947623945
gemma3,patient,5,surprise,0.013245341890476285
gemma3,patient,5,disgust,0.26053194962775506
gemma3,patient,5,joy,0.03250767590936623
gemma3,patient,5,sadness,0.15161269973269503
gemma3,patient,5,fear,0.20779790466885872
gemma3,patient,5,anticipation,0.09382353652419749
gemma3,therapist,6,anger,0.13660103902019416
gemma3,therapist,6,trust,0.11348387882761676
gemma3,therapist,6,surprise,0.12556539942086625
gemma3,therapist,6,disgust,0.09177332233157129
gemma3,therapist,6,joy,0.21949428601018386
gemma3,therapist,6,sadness,0.07238133980602268
gemma3,therapist,6,fear,0.174745887199467
gemma3,therapist,6,anticipation,0.06595484738407796
gemma3,patient,6,anger,0.1727948645516922
gemma3,patient,6,trust,0.06857771524815899
gemma3,patient,6,surprise,0.14378435371796633
gemma3,patient,6,disgust,0.13619610972224422
gemma3,patient,6,joy,0.20446230729713824
gemma3,patient,6,sadness,0.07140603887963846
gemma3,patient,6,fear,0.18922372287021794
gemma3,patient,6,anticipation,0.013554887712943437
gemma3,therapist,7,anger,0.0
gemma3,therapist,7,trust,0.0
gemma3,therapist,7,surprise,0.0
gemma3,therapist,7,disgust,0.0
gemma3,therapist,7,joy,1.0
gemma3,therapist,7,sadness,0.0
gemma3,therapist,7,fear,0.0
gemma3,therapist,7,anticipation,0.0
gemma3,patient,7,anger,0.1658280361536286
gemma3,patient,7,trust,0.04532058787520247
gemma3,patient,7,surprise,0.055428924833945944
gemma3,patient,7,disgust,0.14633923015999423
gemma3,patient,7,joy,0.21390300157517694
gemma3,patient,7,sadness,0.04384234962906607
gemma3,patient,7,fear,0.20047335751845763
gemma3,patient,7,anticipation,0.12886451225452797
gemma3,therapist,8,anger,0.12297271088788898
gemma3,therapist,8,trust,0.043640379059098525
gemma3,therapist,8,surprise,0.00948365839060423
gemma3,therapist,8,disgust,0.18654074998881676
gemma3,therapist,8,joy,0.23171261668234605
gemma3,therapist,8,sadness,0.09372106919665354
gemma3,therapist,8,fear,0.14878319929059505
gemma3,therapist,8,anticipation,0.16314561650399662
gemma3,patient,8,anger,0.0
gemma3,patient,8,trust,0.0
gemma3,patient,8,surprise,0.0
gemma3,patient,8,disgust,0.0
gemma3,patient,8,joy,0.0
gemma3,patient,8,sadness,0.0
gemma3,patient,8,fear,0.0
gemma3,patient,8,anticipation,0.0
gemma3,therapist,9,anger,0.09691250705223577
gemma3,therapist,9,trust,0.14308588970203517
gemma3,therapist,9,surprise,0.2721308707330155
gemma3,therapist,9,disgust,0.06510918812521392
gemma3,therapist,9,joy,0.15572166722496694
gemma3,therapist,9,sadness,0.016513892250907023
gemma3,therapist,9,fear,0.12397462088896688
gemma3,therapist,9,anticipation,0.12655136402265876
gemma3,patient,9,anger,0.07803993160190517
gemma3,patient,9,trust,0.06768589629997535
gemma3,patient,9,surprise,0.3105061342724159
gemma3,patient,9,disgust,0.035025802092081774
gemma3,patient,9,joy,0.265355301034436
gemma3,patient,9,sadness,0.036788160410545126
gemma3,patient,9,fear,0.09247681739484268
gemma3,patient,9,anticipation,0.11412195689379799
gemma3,therapist,0,anger,0.14897382190615943
gemma3,therapist,0,trust,0.13800279307562388
gemma3,therapist,0,surprise,0.19244159163117178
gemma3,therapist,0,disgust,0.1133482395831375
gemma3,therapist,0,joy,0.04460960957534265
gemma3,therapist,0,sadness,0.05841422259581112
gemma3,therapist,0,fear,0.11111767369891642
gemma3,therapist,0,anticipation,0.19309204793383725
gemma3,patient,0,anger,0.0
gemma3,patient,0,trust,1.0
gemma3,patient,0,surprise,0.0
gemma3,patient,0,disgust,0.0
gemma3,patient,0,joy,0.0
gemma3,patient,0,sadness,0.0
gemma3,patient,0,fear,0.0
gemma3,patient,0,anticipation,0.0
gemma3,therapist,1,anger,0.06256884866655406
gemma3,therapist,1,trust,0.15054019356174111
